id_parcela;id_contrato;numero_parcela;data_vencimento;data_pagamento;valor_devido;valor_pago;status_parcela;dias_atraso;categoria_aging
19582;CTR00442;52;2029-09-11;;1156,23;;A_VENCER;0;A_VENCER
19583;CTR00442;53;2029-10-11;;1156,23;;A_VENCER;0;A_VENCER
19584;CTR00442;54;2029-11-11;;1156,23;;A_VENCER;0;A_VENCER
19585;CTR00442;55;2029-12-11;;1156,23;;A_VENCER;0;A_VENCER
19586;CTR00442;56;2030-01-11;;1156,23;;A_VENCER;0;A_VENCER
19587;CTR00442;57;2030-02-11;;1156,23;;A_VENCER;0;A_VENCER
19588;CTR00442;58;2030-03-11;;1156,23;;A_VENCER;0;A_VENCER
19589;CTR00442;59;2030-04-11;;1156,23;;A_VENCER;0;A_VENCER
19590;CTR00442;60;2030-05-11;;1156,23;;A_VENCER;0;A_VENCER
19591;CTR00443;1;2025-05-29;2025-05-31;394,21;388,98;PAGO_EM_DIA;0;EM_DIA
19592;CTR00443;2;2025-06-29;2025-06-29;394,21;387,91;PAGO_EM_DIA;0;EM_DIA
19593;CTR00443;3;2025-07-29;2025-07-30;394,21;392,54;PAGO_EM_DIA;0;EM_DIA
19594;CTR00443;4;2025-08-29;2025-08-30;394,21;389,18;PAGO_EM_DIA;0;EM_DIA
19595;CTR00443;5;2025-09-29;2025-09-29;394,21;386,91;PAGO_EM_DIA;0;EM_DIA
19596;CTR00443;6;2025-10-29;;394,21;;INADIMPLENTE;234;90+ dias
19597;CTR00443;7;2025-11-29;2025-12-23;394,21;392,15;PAGO_COM_ATRASO;24;1-24 dias
19598;CTR00443;8;2025-12-29;2026-01-21;394,21;392,13;PAGO_COM_ATRASO;23;1-23 dias
19599;CTR00443;9;2026-01-29;2026-01-29;394,21;389,32;PAGO_EM_DIA;0;EM_DIA
19600;CTR00443;10;2026-02-28;2026-03-26;394,21;389,09;PAGO_COM_ATRASO;26;1-26 dias
19601;CTR00443;11;2026-03-29;;394,21;;INADIMPLENTE;83;61-90 dias
19602;CTR00443;12;2026-04-29;2026-06-18;394,21;392,84;PAGO_COM_ATRASO;50;1-50 dias
19603;CTR00444;1;2025-08-14;2025-08-14;511,33;505,46;PAGO_EM_DIA;0;EM_DIA
19604;CTR00444;2;2025-09-14;2025-09-14;511,33;507,04;PAGO_EM_DIA;0;EM_DIA
19605;CTR00444;3;2025-10-14;2025-10-14;511,33;504,2;PAGO_EM_DIA;0;EM_DIA
19606;CTR00444;4;2025-11-14;2025-11-11;511,33;508,47;PAGO_EM_DIA;0;EM_DIA
19607;CTR00444;5;2025-12-14;2025-12-11;511,33;503,23;PAGO_EM_DIA;0;EM_DIA
19608;CTR00444;6;2026-01-14;2026-01-17;511,33;505,33;PAGO_COM_ATRASO;3;1-3 dias
19609;CTR00444;7;2026-02-14;2026-02-11;511,33;509,01;PAGO_EM_DIA;0;EM_DIA
19610;CTR00444;8;2026-03-14;2026-03-13;511,33;507,9;PAGO_EM_DIA;0;EM_DIA
19611;CTR00444;9;2026-04-14;2026-04-12;511,33;507,55;PAGO_EM_DIA;0;EM_DIA
19612;CTR00444;10;2026-05-14;2026-05-11;511,33;511,25;PAGO_EM_DIA;0;EM_DIA
19613;CTR00444;11;2026-06-14;2026-06-14;511,33;507,23;PAGO_EM_DIA;0;EM_DIA
19614;CTR00444;12;2026-07-14;;511,33;;A_VENCER;0;A_VENCER
19615;CTR00444;13;2026-08-14;;511,33;;A_VENCER;0;A_VENCER
19616;CTR00444;14;2026-09-14;;511,33;;A_VENCER;0;A_VENCER
19617;CTR00444;15;2026-10-14;;511,33;;A_VENCER;0;A_VENCER
19618;CTR00444;16;2026-11-14;;511,33;;A_VENCER;0;A_VENCER
19619;CTR00444;17;2026-12-14;;511,33;;A_VENCER;0;A_VENCER
19620;CTR00444;18;2027-01-14;;511,33;;A_VENCER;0;A_VENCER
19621;CTR00444;19;2027-02-14;;511,33;;A_VENCER;0;A_VENCER
19622;CTR00444;20;2027-03-14;;511,33;;A_VENCER;0;A_VENCER
19623;CTR00444;21;2027-04-14;;511,33;;A_VENCER;0;A_VENCER
19624;CTR00444;22;2027-05-14;;511,33;;A_VENCER;0;A_VENCER
19625;CTR00444;23;2027-06-14;;511,33;;A_VENCER;0;A_VENCER
19626;CTR00444;24;2027-07-14;;511,33;;A_VENCER;0;A_VENCER
19627;CTR00444;25;2027-08-14;;511,33;;A_VENCER;0;A_VENCER
19628;CTR00444;26;2027-09-14;;511,33;;A_VENCER;0;A_VENCER
19629;CTR00444;27;2027-10-14;;511,33;;A_VENCER;0;A_VENCER
19630;CTR00444;28;2027-11-14;;511,33;;A_VENCER;0;A_VENCER
19631;CTR00444;29;2027-12-14;;511,33;;A_VENCER;0;A_VENCER
19632;CTR00444;30;2028-01-14;;511,33;;A_VENCER;0;A_VENCER
19633;CTR00444;31;2028-02-14;;511,33;;A_VENCER;0;A_VENCER
19634;CTR00444;32;2028-03-14;;511,33;;A_VENCER;0;A_VENCER
19635;CTR00444;33;2028-04-14;;511,33;;A_VENCER;0;A_VENCER
19636;CTR00444;34;2028-05-14;;511,33;;A_VENCER;0;A_VENCER
19637;CTR00444;35;2028-06-14;;511,33;;A_VENCER;0;A_VENCER
19638;CTR00444;36;2028-07-14;;511,33;;A_VENCER;0;A_VENCER
19639;CTR00444;37;2028-08-14;;511,33;;A_VENCER;0;A_VENCER
19640;CTR00444;38;2028-09-14;;511,33;;A_VENCER;0;A_VENCER
19641;CTR00444;39;2028-10-14;;511,33;;A_VENCER;0;A_VENCER
19642;CTR00444;40;2028-11-14;;511,33;;A_VENCER;0;A_VENCER
19643;CTR00444;41;2028-12-14;;511,33;;A_VENCER;0;A_VENCER
19644;CTR00444;42;2029-01-14;;511,33;;A_VENCER;0;A_VENCER
19645;CTR00444;43;2029-02-14;;511,33;;A_VENCER;0;A_VENCER
19646;CTR00444;44;2029-03-14;;511,33;;A_VENCER;0;A_VENCER
19647;CTR00444;45;2029-04-14;;511,33;;A_VENCER;0;A_VENCER
19648;CTR00444;46;2029-05-14;;511,33;;A_VENCER;0;A_VENCER
19649;CTR00444;47;2029-06-14;;511,33;;A_VENCER;0;A_VENCER
19650;CTR00444;48;2029-07-14;;511,33;;A_VENCER;0;A_VENCER
19651;CTR00444;49;2029-08-14;;511,33;;A_VENCER;0;A_VENCER
19652;CTR00444;50;2029-09-14;;511,33;;A_VENCER;0;A_VENCER
19653;CTR00444;51;2029-10-14;;511,33;;A_VENCER;0;A_VENCER
19654;CTR00444;52;2029-11-14;;511,33;;A_VENCER;0;A_VENCER
19655;CTR00444;53;2029-12-14;;511,33;;A_VENCER;0;A_VENCER
19656;CTR00444;54;2030-01-14;;511,33;;A_VENCER;0;A_VENCER
19657;CTR00444;55;2030-02-14;;511,33;;A_VENCER;0;A_VENCER
19658;CTR00444;56;2030-03-14;;511,33;;A_VENCER;0;A_VENCER
19659;CTR00444;57;2030-04-14;;511,33;;A_VENCER;0;A_VENCER
19660;CTR00444;58;2030-05-14;;511,33;;A_VENCER;0;A_VENCER
19661;CTR00444;59;2030-06-14;;511,33;;A_VENCER;0;A_VENCER
19662;CTR00444;60;2030-07-14;;511,33;;A_VENCER;0;A_VENCER
19663;CTR00445;1;2025-02-19;2025-02-19;2009,5;1980,79;PAGO_EM_DIA;0;EM_DIA
19664;CTR00445;2;2025-03-19;2025-03-18;2009,5;1998,08;PAGO_EM_DIA;0;EM_DIA
19665;CTR00445;3;2025-04-19;2025-04-17;2009,5;1979,56;PAGO_EM_DIA;0;EM_DIA
19666;CTR00445;4;2025-05-19;2025-05-18;2009,5;1996,99;PAGO_EM_DIA;0;EM_DIA
19667;CTR00445;5;2025-06-19;2025-06-28;2009,5;1987,01;PAGO_COM_ATRASO;9;1-9 dias
19668;CTR00445;6;2025-07-19;2025-07-19;2009,5;1999,22;PAGO_EM_DIA;0;EM_DIA
19669;CTR00445;7;2025-08-19;2025-08-17;2009,5;1974,57;PAGO_EM_DIA;0;EM_DIA
19670;CTR00445;8;2025-09-19;2025-09-20;2009,5;1995,8;PAGO_COM_ATRASO;1;1-1 dias
19671;CTR00445;9;2025-10-19;2025-10-17;2009,5;2006,22;PAGO_EM_DIA;0;EM_DIA
19672;CTR00445;10;2025-11-19;2025-11-18;2009,5;1987,09;PAGO_EM_DIA;0;EM_DIA
19673;CTR00445;11;2025-12-19;2025-12-17;2009,5;1999,06;PAGO_EM_DIA;0;EM_DIA
19674;CTR00445;12;2026-01-19;2026-01-18;2009,5;2008,56;PAGO_EM_DIA;0;EM_DIA
19675;CTR00445;13;2026-02-19;2026-02-17;2009,5;1983,57;PAGO_EM_DIA;0;EM_DIA
19676;CTR00445;14;2026-03-19;2026-03-16;2009,5;1989,73;PAGO_EM_DIA;0;EM_DIA
19677;CTR00445;15;2026-04-19;2026-04-19;2009,5;1985,19;PAGO_EM_DIA;0;EM_DIA
19678;CTR00445;16;2026-05-19;2026-05-19;2009,5;1975,33;PAGO_EM_DIA;0;EM_DIA
19679;CTR00445;17;2026-06-19;2026-06-16;2009,5;1980,58;PAGO_EM_DIA;0;EM_DIA
19680;CTR00445;18;2026-07-19;;2009,5;;A_VENCER;0;A_VENCER
19681;CTR00445;19;2026-08-19;;2009,5;;A_VENCER;0;A_VENCER
19682;CTR00445;20;2026-09-19;;2009,5;;A_VENCER;0;A_VENCER
19683;CTR00445;21;2026-10-19;;2009,5;;A_VENCER;0;A_VENCER
19684;CTR00445;22;2026-11-19;;2009,5;;A_VENCER;0;A_VENCER
19685;CTR00445;23;2026-12-19;;2009,5;;A_VENCER;0;A_VENCER
19686;CTR00445;24;2027-01-19;;2009,5;;A_VENCER;0;A_VENCER
19687;CTR00445;25;2027-02-19;;2009,5;;A_VENCER;0;A_VENCER
19688;CTR00445;26;2027-03-19;;2009,5;;A_VENCER;0;A_VENCER
19689;CTR00445;27;2027-04-19;;2009,5;;A_VENCER;0;A_VENCER
19690;CTR00445;28;2027-05-19;;2009,5;;A_VENCER;0;A_VENCER
19691;CTR00445;29;2027-06-19;;2009,5;;A_VENCER;0;A_VENCER
19692;CTR00445;30;2027-07-19;;2009,5;;A_VENCER;0;A_VENCER
19693;CTR00445;31;2027-08-19;;2009,5;;A_VENCER;0;A_VENCER
19694;CTR00445;32;2027-09-19;;2009,5;;A_VENCER;0;A_VENCER
19695;CTR00445;33;2027-10-19;;2009,5;;A_VENCER;0;A_VENCER
19696;CTR00445;34;2027-11-19;;2009,5;;A_VENCER;0;A_VENCER
19697;CTR00445;35;2027-12-19;;2009,5;;A_VENCER;0;A_VENCER
19698;CTR00445;36;2028-01-19;;2009,5;;A_VENCER;0;A_VENCER
19699;CTR00445;37;2028-02-19;;2009,5;;A_VENCER;0;A_VENCER
19700;CTR00445;38;2028-03-19;;2009,5;;A_VENCER;0;A_VENCER
19701;CTR00445;39;2028-04-19;;2009,5;;A_VENCER;0;A_VENCER
19702;CTR00445;40;2028-05-19;;2009,5;;A_VENCER;0;A_VENCER
19703;CTR00445;41;2028-06-19;;2009,5;;A_VENCER;0;A_VENCER
19704;CTR00445;42;2028-07-19;;2009,5;;A_VENCER;0;A_VENCER
19705;CTR00445;43;2028-08-19;;2009,5;;A_VENCER;0;A_VENCER
19706;CTR00445;44;2028-09-19;;2009,5;;A_VENCER;0;A_VENCER
19707;CTR00445;45;2028-10-19;;2009,5;;A_VENCER;0;A_VENCER
19708;CTR00445;46;2028-11-19;;2009,5;;A_VENCER;0;A_VENCER
19709;CTR00445;47;2028-12-19;;2009,5;;A_VENCER;0;A_VENCER
19710;CTR00445;48;2029-01-19;;2009,5;;A_VENCER;0;A_VENCER
19711;CTR00445;49;2029-02-19;;2009,5;;A_VENCER;0;A_VENCER
19712;CTR00445;50;2029-03-19;;2009,5;;A_VENCER;0;A_VENCER
19713;CTR00445;51;2029-04-19;;2009,5;;A_VENCER;0;A_VENCER
19714;CTR00445;52;2029-05-19;;2009,5;;A_VENCER;0;A_VENCER
19715;CTR00445;53;2029-06-19;;2009,5;;A_VENCER;0;A_VENCER
19716;CTR00445;54;2029-07-19;;2009,5;;A_VENCER;0;A_VENCER
19717;CTR00445;55;2029-08-19;;2009,5;;A_VENCER;0;A_VENCER
19718;CTR00445;56;2029-09-19;;2009,5;;A_VENCER;0;A_VENCER
19719;CTR00445;57;2029-10-19;;2009,5;;A_VENCER;0;A_VENCER
19720;CTR00445;58;2029-11-19;;2009,5;;A_VENCER;0;A_VENCER
19721;CTR00445;59;2029-12-19;;2009,5;;A_VENCER;0;A_VENCER
19722;CTR00445;60;2030-01-19;;2009,5;;A_VENCER;0;A_VENCER
19723;CTR00446;1;2024-10-02;2024-09-30;336,29;333,12;PAGO_EM_DIA;0;EM_DIA
19724;CTR00446;2;2024-11-02;2024-11-01;336,29;336,27;PAGO_EM_DIA;0;EM_DIA
19725;CTR00446;3;2024-12-02;2024-12-02;336,29;334,18;PAGO_EM_DIA;0;EM_DIA
19726;CTR00446;4;2025-01-02;2025-01-01;336,29;332,96;PAGO_EM_DIA;0;EM_DIA
19727;CTR00446;5;2025-02-02;2025-02-02;336,29;330,97;PAGO_EM_DIA;0;EM_DIA
19728;CTR00446;6;2025-03-02;2025-03-09;336,29;333,75;PAGO_COM_ATRASO;7;1-7 dias
19729;CTR00446;7;2025-04-02;2025-04-02;336,29;335,65;PAGO_EM_DIA;0;EM_DIA
19730;CTR00446;8;2025-05-02;2025-05-02;336,29;330,99;PAGO_EM_DIA;0;EM_DIA
19731;CTR00446;9;2025-06-02;2025-05-30;336,29;331,42;PAGO_EM_DIA;0;EM_DIA
19732;CTR00446;10;2025-07-02;2025-07-02;336,29;333,98;PAGO_EM_DIA;0;EM_DIA
19733;CTR00446;11;2025-08-02;2025-08-09;336,29;330,11;PAGO_COM_ATRASO;7;1-7 dias
19734;CTR00446;12;2025-09-02;2025-08-31;336,29;329,86;PAGO_EM_DIA;0;EM_DIA
19735;CTR00447;1;2024-11-03;2024-10-31;999,18;993,39;PAGO_EM_DIA;0;EM_DIA
19736;CTR00447;2;2024-12-03;2024-12-03;999,18;991,96;PAGO_EM_DIA;0;EM_DIA
19737;CTR00447;3;2025-01-03;2025-01-04;999,18;980,04;PAGO_COM_ATRASO;1;1-1 dias
19738;CTR00447;4;2025-02-03;2025-02-03;999,18;985,47;PAGO_EM_DIA;0;EM_DIA
19739;CTR00447;5;2025-03-03;2025-03-02;999,18;983,53;PAGO_EM_DIA;0;EM_DIA
19740;CTR00447;6;2025-04-03;2025-03-31;999,18;993,48;PAGO_EM_DIA;0;EM_DIA
19741;CTR00447;7;2025-05-03;2025-05-03;999,18;981,2;PAGO_EM_DIA;0;EM_DIA
19742;CTR00447;8;2025-06-03;2025-06-01;999,18;985,5;PAGO_EM_DIA;0;EM_DIA
19743;CTR00447;9;2025-07-03;2025-07-03;999,18;982,54;PAGO_EM_DIA;0;EM_DIA
19744;CTR00447;10;2025-08-03;2025-07-31;999,18;983,05;PAGO_EM_DIA;0;EM_DIA
19745;CTR00447;11;2025-09-03;2025-09-03;999,18;999,01;PAGO_EM_DIA;0;EM_DIA
19746;CTR00447;12;2025-10-03;2025-10-05;999,18;982,88;PAGO_COM_ATRASO;2;1-2 dias
19747;CTR00448;1;2023-08-09;2023-08-06;1733,96;1725,21;PAGO_EM_DIA;0;EM_DIA
19748;CTR00448;2;2023-09-09;2023-09-09;1733,96;1720,01;PAGO_EM_DIA;0;EM_DIA
19749;CTR00448;3;2023-10-09;2023-10-09;1733,96;1705,86;PAGO_EM_DIA;0;EM_DIA
19750;CTR00448;4;2023-11-09;2023-11-07;1733,96;1700,54;PAGO_EM_DIA;0;EM_DIA
19751;CTR00448;5;2023-12-09;2023-12-09;1733,96;1719,24;PAGO_EM_DIA;0;EM_DIA
19752;CTR00448;6;2024-01-09;2024-01-08;1733,96;1728,18;PAGO_EM_DIA;0;EM_DIA
19753;CTR00448;7;2024-02-09;2024-02-06;1733,96;1702,11;PAGO_EM_DIA;0;EM_DIA
19754;CTR00448;8;2024-03-09;2024-03-06;1733,96;1701,94;PAGO_EM_DIA;0;EM_DIA
19755;CTR00448;9;2024-04-09;2024-04-09;1733,96;1721,55;PAGO_EM_DIA;0;EM_DIA
19756;CTR00448;10;2024-05-09;2024-05-08;1733,96;1720,0;PAGO_EM_DIA;0;EM_DIA
19757;CTR00448;11;2024-06-09;2024-06-08;1733,96;1725,33;PAGO_EM_DIA;0;EM_DIA
19758;CTR00448;12;2024-07-09;2024-07-23;1733,96;1718,65;PAGO_COM_ATRASO;14;1-14 dias
19759;CTR00448;13;2024-08-09;2024-08-07;1733,96;1699,88;PAGO_EM_DIA;0;EM_DIA
19760;CTR00448;14;2024-09-09;2024-09-21;1733,96;1702,8;PAGO_COM_ATRASO;12;1-12 dias
19761;CTR00448;15;2024-10-09;2024-10-08;1733,96;1732,67;PAGO_EM_DIA;0;EM_DIA
19762;CTR00448;16;2024-11-09;2024-11-08;1733,96;1701,85;PAGO_EM_DIA;0;EM_DIA
19763;CTR00448;17;2024-12-09;2024-12-07;1733,96;1704,94;PAGO_EM_DIA;0;EM_DIA
19764;CTR00448;18;2025-01-09;2025-01-07;1733,96;1700,71;PAGO_EM_DIA;0;EM_DIA
19765;CTR00448;19;2025-02-09;2025-02-08;1733,96;1715,86;PAGO_EM_DIA;0;EM_DIA
19766;CTR00448;20;2025-03-09;2025-03-06;1733,96;1716,48;PAGO_EM_DIA;0;EM_DIA
19767;CTR00448;21;2025-04-09;2025-04-07;1733,96;1712,64;PAGO_EM_DIA;0;EM_DIA
19768;CTR00448;22;2025-05-09;2025-05-07;1733,96;1718,04;PAGO_EM_DIA;0;EM_DIA
19769;CTR00448;23;2025-06-09;2025-06-09;1733,96;1701,65;PAGO_EM_DIA;0;EM_DIA
19770;CTR00448;24;2025-07-09;2025-07-12;1733,96;1730,67;PAGO_COM_ATRASO;3;1-3 dias
19771;CTR00448;25;2025-08-09;2025-08-08;1733,96;1724,28;PAGO_EM_DIA;0;EM_DIA
19772;CTR00448;26;2025-09-09;2025-09-09;1733,96;1733,78;PAGO_EM_DIA;0;EM_DIA
19773;CTR00448;27;2025-10-09;2025-10-07;1733,96;1731,99;PAGO_EM_DIA;0;EM_DIA
19774;CTR00448;28;2025-11-09;2025-11-06;1733,96;1722,65;PAGO_EM_DIA;0;EM_DIA
19775;CTR00448;29;2025-12-09;2025-12-09;1733,96;1718,51;PAGO_EM_DIA;0;EM_DIA
19776;CTR00448;30;2026-01-09;2026-01-09;1733,96;1718,08;PAGO_EM_DIA;0;EM_DIA
19777;CTR00448;31;2026-02-09;2026-02-20;1733,96;1724,59;PAGO_COM_ATRASO;11;1-11 dias
19778;CTR00448;32;2026-03-09;2026-03-21;1733,96;1721,65;PAGO_COM_ATRASO;12;1-12 dias
19779;CTR00448;33;2026-04-09;2026-04-08;1733,96;1706,07;PAGO_EM_DIA;0;EM_DIA
19780;CTR00448;34;2026-05-09;2026-05-07;1733,96;1719,52;PAGO_EM_DIA;0;EM_DIA
19781;CTR00448;35;2026-06-09;2026-06-06;1733,96;1719,42;PAGO_EM_DIA;0;EM_DIA
19782;CTR00448;36;2026-07-09;;1733,96;;A_VENCER;0;A_VENCER
19783;CTR00448;37;2026-08-09;;1733,96;;A_VENCER;0;A_VENCER
19784;CTR00448;38;2026-09-09;;1733,96;;A_VENCER;0;A_VENCER
19785;CTR00448;39;2026-10-09;;1733,96;;A_VENCER;0;A_VENCER
19786;CTR00448;40;2026-11-09;;1733,96;;A_VENCER;0;A_VENCER
19787;CTR00448;41;2026-12-09;;1733,96;;A_VENCER;0;A_VENCER
19788;CTR00448;42;2027-01-09;;1733,96;;A_VENCER;0;A_VENCER
19789;CTR00448;43;2027-02-09;;1733,96;;A_VENCER;0;A_VENCER
19790;CTR00448;44;2027-03-09;;1733,96;;A_VENCER;0;A_VENCER
19791;CTR00448;45;2027-04-09;;1733,96;;A_VENCER;0;A_VENCER
19792;CTR00448;46;2027-05-09;;1733,96;;A_VENCER;0;A_VENCER
19793;CTR00448;47;2027-06-09;;1733,96;;A_VENCER;0;A_VENCER
19794;CTR00448;48;2027-07-09;;1733,96;;A_VENCER;0;A_VENCER
19795;CTR00449;1;2023-09-24;2023-09-22;7770,15;7707,99;PAGO_EM_DIA;0;EM_DIA
19796;CTR00449;2;2023-10-24;2023-10-24;7770,15;7746,19;PAGO_EM_DIA;0;EM_DIA
19797;CTR00449;3;2023-11-24;2023-12-06;7770,15;7674,87;PAGO_COM_ATRASO;12;1-12 dias
19798;CTR00449;4;2023-12-24;2023-12-21;7770,15;7748,42;PAGO_EM_DIA;0;EM_DIA
19799;CTR00449;5;2024-01-24;2024-01-22;7770,15;7670,58;PAGO_EM_DIA;0;EM_DIA
19800;CTR00449;6;2024-02-24;2024-02-24;7770,15;7624,86;PAGO_EM_DIA;0;EM_DIA
19801;CTR00450;1;2023-10-08;2023-10-08;1265,73;1264,25;PAGO_EM_DIA;0;EM_DIA
19802;CTR00450;2;2023-11-08;2023-11-21;1265,73;1240,75;PAGO_COM_ATRASO;13;1-13 dias
19803;CTR00450;3;2023-12-08;2023-12-05;1265,73;1261,68;PAGO_EM_DIA;0;EM_DIA
19804;CTR00450;4;2024-01-08;2024-01-20;1265,73;1242,32;PAGO_COM_ATRASO;12;1-12 dias
19805;CTR00450;5;2024-02-08;2024-02-08;1265,73;1246,91;PAGO_EM_DIA;0;EM_DIA
19806;CTR00450;6;2024-03-08;2024-03-07;1265,73;1247,33;PAGO_EM_DIA;0;EM_DIA
19807;CTR00450;7;2024-04-08;2024-04-06;1265,73;1247,52;PAGO_EM_DIA;0;EM_DIA
19808;CTR00450;8;2024-05-08;2024-05-09;1265,73;1261,18;PAGO_COM_ATRASO;1;1-1 dias
19809;CTR00450;9;2024-06-08;2024-06-06;1265,73;1261,39;PAGO_EM_DIA;0;EM_DIA
19810;CTR00450;10;2024-07-08;2024-07-09;1265,73;1250,89;PAGO_COM_ATRASO;1;1-1 dias
19811;CTR00450;11;2024-08-08;2024-08-05;1265,73;1247,05;PAGO_EM_DIA;0;EM_DIA
19812;CTR00450;12;2024-09-08;2024-09-07;1265,73;1257,74;PAGO_EM_DIA;0;EM_DIA
19813;CTR00451;1;2024-07-12;;3456,29;;INADIMPLENTE;708;90+ dias
19814;CTR00451;2;2024-08-12;2024-08-11;3456,29;3433,14;PAGO_EM_DIA;0;EM_DIA
19815;CTR00451;3;2024-09-12;2024-09-10;3456,29;3430,04;PAGO_EM_DIA;0;EM_DIA
19816;CTR00451;4;2024-10-12;2024-10-09;3456,29;3449,91;PAGO_EM_DIA;0;EM_DIA
19817;CTR00451;5;2024-11-12;2024-11-11;3456,29;3433,79;PAGO_EM_DIA;0;EM_DIA
19818;CTR00451;6;2024-12-12;2024-12-10;3456,29;3418,56;PAGO_EM_DIA;0;EM_DIA
19819;CTR00451;7;2025-01-12;2025-01-12;3456,29;3447,87;PAGO_EM_DIA;0;EM_DIA
19820;CTR00451;8;2025-02-12;2025-02-11;3456,29;3390,27;PAGO_EM_DIA;0;EM_DIA
19821;CTR00451;9;2025-03-12;2025-03-10;3456,29;3421,41;PAGO_EM_DIA;0;EM_DIA
19822;CTR00451;10;2025-04-12;2025-04-09;3456,29;3395,7;PAGO_EM_DIA;0;EM_DIA
19823;CTR00451;11;2025-05-12;;3456,29;;INADIMPLENTE;404;90+ dias
19824;CTR00451;12;2025-06-12;2025-06-09;3456,29;3448,7;PAGO_EM_DIA;0;EM_DIA
19825;CTR00451;13;2025-07-12;2025-07-12;3456,29;3396,48;PAGO_EM_DIA;0;EM_DIA
19826;CTR00451;14;2025-08-12;2025-08-09;3456,29;3396,11;PAGO_EM_DIA;0;EM_DIA
19827;CTR00451;15;2025-09-12;2025-09-09;3456,29;3393,03;PAGO_EM_DIA;0;EM_DIA
19828;CTR00451;16;2025-10-12;2025-10-09;3456,29;3396,64;PAGO_EM_DIA;0;EM_DIA
19829;CTR00451;17;2025-11-12;2025-11-09;3456,29;3417,26;PAGO_EM_DIA;0;EM_DIA
19830;CTR00451;18;2025-12-12;2025-12-10;3456,29;3428,42;PAGO_EM_DIA;0;EM_DIA
19831;CTR00451;19;2026-01-12;2026-01-09;3456,29;3447,73;PAGO_EM_DIA;0;EM_DIA
19832;CTR00451;20;2026-02-12;2026-02-09;3456,29;3420,56;PAGO_EM_DIA;0;EM_DIA
19833;CTR00451;21;2026-03-12;2026-03-09;3456,29;3412,71;PAGO_EM_DIA;0;EM_DIA
19834;CTR00451;22;2026-04-12;2026-04-09;3456,29;3438,73;PAGO_EM_DIA;0;EM_DIA
19835;CTR00451;23;2026-05-12;2026-05-10;3456,29;3390,26;PAGO_EM_DIA;0;EM_DIA
19836;CTR00451;24;2026-06-12;2026-06-10;3456,29;3443,98;PAGO_EM_DIA;0;EM_DIA
19837;CTR00451;25;2026-07-12;;3456,29;;A_VENCER;0;A_VENCER
19838;CTR00451;26;2026-08-12;;3456,29;;A_VENCER;0;A_VENCER
19839;CTR00451;27;2026-09-12;;3456,29;;A_VENCER;0;A_VENCER
19840;CTR00451;28;2026-10-12;;3456,29;;A_VENCER;0;A_VENCER
19841;CTR00451;29;2026-11-12;;3456,29;;A_VENCER;0;A_VENCER
19842;CTR00451;30;2026-12-12;;3456,29;;A_VENCER;0;A_VENCER
19843;CTR00451;31;2027-01-12;;3456,29;;A_VENCER;0;A_VENCER
19844;CTR00451;32;2027-02-12;;3456,29;;A_VENCER;0;A_VENCER
19845;CTR00451;33;2027-03-12;;3456,29;;A_VENCER;0;A_VENCER
19846;CTR00451;34;2027-04-12;;3456,29;;A_VENCER;0;A_VENCER
19847;CTR00451;35;2027-05-12;;3456,29;;A_VENCER;0;A_VENCER
19848;CTR00451;36;2027-06-12;;3456,29;;A_VENCER;0;A_VENCER
19849;CTR00451;37;2027-07-12;;3456,29;;A_VENCER;0;A_VENCER
19850;CTR00451;38;2027-08-12;;3456,29;;A_VENCER;0;A_VENCER
19851;CTR00451;39;2027-09-12;;3456,29;;A_VENCER;0;A_VENCER
19852;CTR00451;40;2027-10-12;;3456,29;;A_VENCER;0;A_VENCER
19853;CTR00451;41;2027-11-12;;3456,29;;A_VENCER;0;A_VENCER
19854;CTR00451;42;2027-12-12;;3456,29;;A_VENCER;0;A_VENCER
19855;CTR00451;43;2028-01-12;;3456,29;;A_VENCER;0;A_VENCER
19856;CTR00451;44;2028-02-12;;3456,29;;A_VENCER;0;A_VENCER
19857;CTR00451;45;2028-03-12;;3456,29;;A_VENCER;0;A_VENCER
19858;CTR00451;46;2028-04-12;;3456,29;;A_VENCER;0;A_VENCER
19859;CTR00451;47;2028-05-12;;3456,29;;A_VENCER;0;A_VENCER
19860;CTR00451;48;2028-06-12;;3456,29;;A_VENCER;0;A_VENCER
19861;CTR00452;1;2023-11-30;2023-11-29;3712,61;3663,62;PAGO_EM_DIA;0;EM_DIA
19862;CTR00452;2;2023-12-30;2023-12-27;3712,61;3700,07;PAGO_EM_DIA;0;EM_DIA
19863;CTR00452;3;2024-01-30;2024-01-28;3712,61;3693,68;PAGO_EM_DIA;0;EM_DIA
19864;CTR00452;4;2024-02-28;2024-02-26;3712,61;3682,92;PAGO_EM_DIA;0;EM_DIA
19865;CTR00452;5;2024-03-30;2024-04-07;3712,61;3651,7;PAGO_COM_ATRASO;8;1-8 dias
19866;CTR00452;6;2024-04-30;2024-04-30;3712,61;3663,56;PAGO_EM_DIA;0;EM_DIA
19867;CTR00452;7;2024-05-30;2024-05-28;3712,61;3705,79;PAGO_EM_DIA;0;EM_DIA
19868;CTR00452;8;2024-06-30;2024-07-06;3712,61;3653,15;PAGO_COM_ATRASO;6;1-6 dias
19869;CTR00452;9;2024-07-30;2024-07-30;3712,61;3676,6;PAGO_EM_DIA;0;EM_DIA
